"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","LeaseContractLength","PurchaseOption","OfferingClass","Product Family","serviceCode","Location","Location Type","Instance Type","Current Generation","Instance Family","vCPU","Storage","Storage Media","usageType","operation","Compute type","ECU","Memory (GiB)","Region Code","serviceName"
"2CXPSQF7EX3BCJ8F","38NPMPTW36","2CXPSQF7EX3BCJ8F.38NPMPTW36.6YS6EN2CT7","Reserved","AmazonOpenSearchService, r6g.4xlarge.search reserved instance applied","2021-09-01","0","Inf","Hrs","0.4040000000","USD","3yr","Partial Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","r6g.4xlarge.search","Yes","Memory optimized","16","EBS Only",,"APS1-ESInstance:r6g.4xlarge","ESDomain",,"variable","128","ap-southeast-1","Amazon OpenSearch Service"
"2CXPSQF7EX3BCJ8F","38NPMPTW36","2CXPSQF7EX3BCJ8F.38NPMPTW36.2TG2D8R56U","Reserved","Upfront Fee","2021-09-01",,,"Quantity","10610.55","USD","3yr","Partial Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","r6g.4xlarge.search","Yes","Memory optimized","16","EBS Only",,"APS1-ESInstance:r6g.4xlarge","ESDomain",,"variable","128","ap-southeast-1","Amazon OpenSearch Service"
"2CXPSQF7EX3BCJ8F","4NA7Y494T4","2CXPSQF7EX3BCJ8F.4NA7Y494T4.6YS6EN2CT7","Reserved","AmazonOpenSearchService, r6g.4xlarge.search reserved instance applied","2021-09-01","0","Inf","Hrs","1.1140000000","USD","1yr","No Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","r6g.4xlarge.search","Yes","Memory optimized","16","EBS Only",,"APS1-ESInstance:r6g.4xlarge","ESDomain",,"variable","128","ap-southeast-1","Amazon OpenSearch Service"
"2CXPSQF7EX3BCJ8F","6QCMYABX3D","2CXPSQF7EX3BCJ8F.6QCMYABX3D.6YS6EN2CT7","Reserved","AmazonOpenSearchService, r6g.4xlarge.search reserved instance applied","2021-09-01","0","Inf","Hrs","0.0000000000","USD","1yr","All Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","r6g.4xlarge.search","Yes","Memory optimized","16","EBS Only",,"APS1-ESInstance:r6g.4xlarge","ESDomain",,"variable","128","ap-southeast-1","Amazon OpenSearch Service"
"2CXPSQF7EX3BCJ8F","6QCMYABX3D","2CXPSQF7EX3BCJ8F.6QCMYABX3D.2TG2D8R56U","Reserved","Upfront Fee","2021-09-01",,,"Quantity","9195.81","USD","1yr","All Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","r6g.4xlarge.search","Yes","Memory optimized","16","EBS Only",,"APS1-ESInstance:r6g.4xlarge","ESDomain",,"variable","128","ap-southeast-1","Amazon OpenSearch Service"
"2CXPSQF7EX3BCJ8F","BPH4J8HBKS","2CXPSQF7EX3BCJ8F.BPH4J8HBKS.6YS6EN2CT7","Reserved","AmazonOpenSearchService, r6g.4xlarge.search reserved instance applied","2021-09-01","0","Inf","Hrs","0.8400000000","USD","3yr","No Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","r6g.4xlarge.search","Yes","Memory optimized","16","EBS Only",,"APS1-ESInstance:r6g.4xlarge","ESDomain",,"variable","128","ap-southeast-1","Amazon OpenSearch Service"
"2CXPSQF7EX3BCJ8F","HU7G6KETJZ","2CXPSQF7EX3BCJ8F.HU7G6KETJZ.6YS6EN2CT7","Reserved","AmazonOpenSearchService, r6g.4xlarge.search reserved instance applied","2021-09-01","0","Inf","Hrs","0.5410000000","USD","1yr","Partial Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","r6g.4xlarge.search","Yes","Memory optimized","16","EBS Only",,"APS1-ESInstance:r6g.4xlarge","ESDomain",,"variable","128","ap-southeast-1","Amazon OpenSearch Service"
"2CXPSQF7EX3BCJ8F","HU7G6KETJZ","2CXPSQF7EX3BCJ8F.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2021-09-01",,,"Quantity","4739.379","USD","1yr","Partial Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","r6g.4xlarge.search","Yes","Memory optimized","16","EBS Only",,"APS1-ESInstance:r6g.4xlarge","ESDomain",,"variable","128","ap-southeast-1","Amazon OpenSearch Service"
"2CXPSQF7EX3BCJ8F","JRTCKXETXF","2CXPSQF7EX3BCJ8F.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.615 per r6g.4xlarge.search instance hour (or partial hour) - APS1","2024-10-01","0","Inf","Hrs","1.6150000000","USD",,,,"Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","r6g.4xlarge.search","Yes","Memory optimized","16","EBS Only",,"APS1-ESInstance:r6g.4xlarge","ESDomain",,"variable","128","ap-southeast-1","Amazon OpenSearch Service"
"2CXPSQF7EX3BCJ8F","NQ3QZPMQV9","2CXPSQF7EX3BCJ8F.NQ3QZPMQV9.6YS6EN2CT7","Reserved","AmazonOpenSearchService, r6g.4xlarge.search reserved instance applied","2021-09-01","0","Inf","Hrs","0.0000000000","USD","3yr","All Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","r6g.4xlarge.search","Yes","Memory optimized","16","EBS Only",,"APS1-ESInstance:r6g.4xlarge","ESDomain",,"variable","128","ap-southeast-1","Amazon OpenSearch Service"
"2CXPSQF7EX3BCJ8F","NQ3QZPMQV9","2CXPSQF7EX3BCJ8F.NQ3QZPMQV9.2TG2D8R56U","Reserved","Upfront Fee","2021-09-01",,,"Quantity","20372.256","USD","3yr","All Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","r6g.4xlarge.search","Yes","Memory optimized","16","EBS Only",,"APS1-ESInstance:r6g.4xlarge","ESDomain",,"variable","128","ap-southeast-1","Amazon OpenSearch Service"
"2Q4PTHMY58G3WJW5","38NPMPTW36","2Q4PTHMY58G3WJW5.38NPMPTW36.6YS6EN2CT7","Reserved","AmazonOpenSearchService, c5.9xlarge.search reserved instance applied","2021-09-01","0","Inf","Hrs","0.6510000000","USD","3yr","Partial Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","c5.9xlarge.search","Yes","Compute optimized","36","EBS Only",,"APS1-ESInstance:c5.9xlarge","ESDomain",,"141","72","ap-southeast-1","Amazon OpenSearch Service"
"2Q4PTHMY58G3WJW5","38NPMPTW36","2Q4PTHMY58G3WJW5.38NPMPTW36.2TG2D8R56U","Reserved","Upfront Fee","2021-09-01",,,"Quantity","17095","USD","3yr","Partial Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","c5.9xlarge.search","Yes","Compute optimized","36","EBS Only",,"APS1-ESInstance:c5.9xlarge","ESDomain",,"141","72","ap-southeast-1","Amazon OpenSearch Service"
"2Q4PTHMY58G3WJW5","4NA7Y494T4","2Q4PTHMY58G3WJW5.4NA7Y494T4.6YS6EN2CT7","Reserved","AmazonOpenSearchService, c5.9xlarge.search reserved instance applied","2021-09-01","0","Inf","Hrs","1.7950000000","USD","1yr","No Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","c5.9xlarge.search","Yes","Compute optimized","36","EBS Only",,"APS1-ESInstance:c5.9xlarge","ESDomain",,"141","72","ap-southeast-1","Amazon OpenSearch Service"
"2Q4PTHMY58G3WJW5","6QCMYABX3D","2Q4PTHMY58G3WJW5.6QCMYABX3D.6YS6EN2CT7","Reserved","AmazonOpenSearchService, c5.9xlarge.search reserved instance applied","2021-09-01","0","Inf","Hrs","0.0000000000","USD","1yr","All Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","c5.9xlarge.search","Yes","Compute optimized","36","EBS Only",,"APS1-ESInstance:c5.9xlarge","ESDomain",,"141","72","ap-southeast-1","Amazon OpenSearch Service"
"2Q4PTHMY58G3WJW5","6QCMYABX3D","2Q4PTHMY58G3WJW5.6QCMYABX3D.2TG2D8R56U","Reserved","Upfront Fee","2021-09-01",,,"Quantity","14816","USD","1yr","All Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","c5.9xlarge.search","Yes","Compute optimized","36","EBS Only",,"APS1-ESInstance:c5.9xlarge","ESDomain",,"141","72","ap-southeast-1","Amazon OpenSearch Service"
"2Q4PTHMY58G3WJW5","BPH4J8HBKS","2Q4PTHMY58G3WJW5.BPH4J8HBKS.6YS6EN2CT7","Reserved","AmazonOpenSearchService, c5.9xlarge.search reserved instance applied","2021-09-01","0","Inf","Hrs","1.3530000000","USD","3yr","No Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","c5.9xlarge.search","Yes","Compute optimized","36","EBS Only",,"APS1-ESInstance:c5.9xlarge","ESDomain",,"141","72","ap-southeast-1","Amazon OpenSearch Service"
"2Q4PTHMY58G3WJW5","HU7G6KETJZ","2Q4PTHMY58G3WJW5.HU7G6KETJZ.6YS6EN2CT7","Reserved","AmazonOpenSearchService, c5.9xlarge.search reserved instance applied","2021-09-01","0","Inf","Hrs","0.8720000000","USD","1yr","Partial Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","c5.9xlarge.search","Yes","Compute optimized","36","EBS Only",,"APS1-ESInstance:c5.9xlarge","ESDomain",,"141","72","ap-southeast-1","Amazon OpenSearch Service"
"2Q4PTHMY58G3WJW5","HU7G6KETJZ","2Q4PTHMY58G3WJW5.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2021-09-01",,,"Quantity","7636","USD","1yr","Partial Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","c5.9xlarge.search","Yes","Compute optimized","36","EBS Only",,"APS1-ESInstance:c5.9xlarge","ESDomain",,"141","72","ap-southeast-1","Amazon OpenSearch Service"
"2Q4PTHMY58G3WJW5","JRTCKXETXF","2Q4PTHMY58G3WJW5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$2.602 per c5.9xlarge.search instance hour (or partial hour) - APS1","2024-10-01","0","Inf","Hrs","2.6020000000","USD",,,,"Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","c5.9xlarge.search","Yes","Compute optimized","36","EBS Only",,"APS1-ESInstance:c5.9xlarge","ESDomain",,"141","72","ap-southeast-1","Amazon OpenSearch Service"
"2Q4PTHMY58G3WJW5","NQ3QZPMQV9","2Q4PTHMY58G3WJW5.NQ3QZPMQV9.6YS6EN2CT7","Reserved","AmazonOpenSearchService, c5.9xlarge.search reserved instance applied","2021-09-01","0","Inf","Hrs","0.0000000000","USD","3yr","All Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","c5.9xlarge.search","Yes","Compute optimized","36","EBS Only",,"APS1-ESInstance:c5.9xlarge","ESDomain",,"141","72","ap-southeast-1","Amazon OpenSearch Service"
"2Q4PTHMY58G3WJW5","NQ3QZPMQV9","2Q4PTHMY58G3WJW5.NQ3QZPMQV9.2TG2D8R56U","Reserved","Upfront Fee","2021-09-01",,,"Quantity","32823","USD","3yr","All Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","c5.9xlarge.search","Yes","Compute optimized","36","EBS Only",,"APS1-ESInstance:c5.9xlarge","ESDomain",,"141","72","ap-southeast-1","Amazon OpenSearch Service"
"2Q8SNV6EMF8SSJPS","JRTCKXETXF","2Q8SNV6EMF8SSJPS.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.285 per ultrawarm1.medium.search instance hour (or partial hour) - APS1","2024-10-01","0","Inf","Hrs","0.2850000000","USD",,,,"Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","ultrawarm1.medium.search","Yes","ultrawarm.search","2","1.5",,"APS1-ESInstance:ultrawarm1.medium","ESDomain",,"N/A","15.25","ap-southeast-1","Amazon OpenSearch Service"
"2QEGJ2MF9ZUC86ZP","38NPMPTW36","2QEGJ2MF9ZUC86ZP.38NPMPTW36.6YS6EN2CT7","Reserved","AmazonOpenSearchService, m6g.large.search reserved instance applied","2021-09-01","0","Inf","Hrs","0.0400000000","USD","3yr","Partial Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","m6g.large.search","Yes","General purpose","2","EBS Only",,"APS1-ESInstance:m6g.large","ESDomain",,"variable","8","ap-southeast-1","Amazon OpenSearch Service"
"2QEGJ2MF9ZUC86ZP","38NPMPTW36","2QEGJ2MF9ZUC86ZP.38NPMPTW36.2TG2D8R56U","Reserved","Upfront Fee","2021-09-01",,,"Quantity","1044.63","USD","3yr","Partial Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","m6g.large.search","Yes","General purpose","2","EBS Only",,"APS1-ESInstance:m6g.large","ESDomain",,"variable","8","ap-southeast-1","Amazon OpenSearch Service"
"2QEGJ2MF9ZUC86ZP","4NA7Y494T4","2QEGJ2MF9ZUC86ZP.4NA7Y494T4.6YS6EN2CT7","Reserved","AmazonOpenSearchService, m6g.large.search reserved instance applied","2021-09-01","0","Inf","Hrs","0.1100000000","USD","1yr","No Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","m6g.large.search","Yes","General purpose","2","EBS Only",,"APS1-ESInstance:m6g.large","ESDomain",,"variable","8","ap-southeast-1","Amazon OpenSearch Service"
"2QEGJ2MF9ZUC86ZP","6QCMYABX3D","2QEGJ2MF9ZUC86ZP.6QCMYABX3D.6YS6EN2CT7","Reserved","AmazonOpenSearchService, m6g.large.search reserved instance applied","2021-09-01","0","Inf","Hrs","0.0000000000","USD","1yr","All Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","m6g.large.search","Yes","General purpose","2","EBS Only",,"APS1-ESInstance:m6g.large","ESDomain",,"variable","8","ap-southeast-1","Amazon OpenSearch Service"
"2QEGJ2MF9ZUC86ZP","6QCMYABX3D","2QEGJ2MF9ZUC86ZP.6QCMYABX3D.2TG2D8R56U","Reserved","Upfront Fee","2021-09-01",,,"Quantity","905.346","USD","1yr","All Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","m6g.large.search","Yes","General purpose","2","EBS Only",,"APS1-ESInstance:m6g.large","ESDomain",,"variable","8","ap-southeast-1","Amazon OpenSearch Service"
"2QEGJ2MF9ZUC86ZP","BPH4J8HBKS","2QEGJ2MF9ZUC86ZP.BPH4J8HBKS.6YS6EN2CT7","Reserved","AmazonOpenSearchService, m6g.large.search reserved instance applied","2021-09-01","0","Inf","Hrs","0.0830000000","USD","3yr","No Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","m6g.large.search","Yes","General purpose","2","EBS Only",,"APS1-ESInstance:m6g.large","ESDomain",,"variable","8","ap-southeast-1","Amazon OpenSearch Service"
"2QEGJ2MF9ZUC86ZP","HU7G6KETJZ","2QEGJ2MF9ZUC86ZP.HU7G6KETJZ.6YS6EN2CT7","Reserved","AmazonOpenSearchService, m6g.large.search reserved instance applied","2021-09-01","0","Inf","Hrs","0.0530000000","USD","1yr","Partial Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","m6g.large.search","Yes","General purpose","2","EBS Only",,"APS1-ESInstance:m6g.large","ESDomain",,"variable","8","ap-southeast-1","Amazon OpenSearch Service"
"2QEGJ2MF9ZUC86ZP","HU7G6KETJZ","2QEGJ2MF9ZUC86ZP.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2021-09-01",,,"Quantity","466.601","USD","1yr","Partial Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","m6g.large.search","Yes","General purpose","2","EBS Only",,"APS1-ESInstance:m6g.large","ESDomain",,"variable","8","ap-southeast-1","Amazon OpenSearch Service"
"2QEGJ2MF9ZUC86ZP","JRTCKXETXF","2QEGJ2MF9ZUC86ZP.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.159 per m6g.large.search instance hour (or partial hour) - APS1","2024-10-01","0","Inf","Hrs","0.1590000000","USD",,,,"Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","m6g.large.search","Yes","General purpose","2","EBS Only",,"APS1-ESInstance:m6g.large","ESDomain",,"variable","8","ap-southeast-1","Amazon OpenSearch Service"
"2QEGJ2MF9ZUC86ZP","NQ3QZPMQV9","2QEGJ2MF9ZUC86ZP.NQ3QZPMQV9.6YS6EN2CT7","Reserved","AmazonOpenSearchService, m6g.large.search reserved instance applied","2021-09-01","0","Inf","Hrs","0.0000000000","USD","3yr","All Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","m6g.large.search","Yes","General purpose","2","EBS Only",,"APS1-ESInstance:m6g.large","ESDomain",,"variable","8","ap-southeast-1","Amazon OpenSearch Service"
"2QEGJ2MF9ZUC86ZP","NQ3QZPMQV9","2QEGJ2MF9ZUC86ZP.NQ3QZPMQV9.2TG2D8R56U","Reserved","Upfront Fee","2021-09-01",,,"Quantity","2005.69","USD","3yr","All Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","m6g.large.search","Yes","General purpose","2","EBS Only",,"APS1-ESInstance:m6g.large","ESDomain",,"variable","8","ap-southeast-1","Amazon OpenSearch Service"
"2SSKGGPP6T7RKUW2","38NPMPTW36","2SSKGGPP6T7RKUW2.38NPMPTW36.6YS6EN2CT7","Reserved","AmazonOpenSearchService, c7g.4xlarge.search reserved instance applied","2024-08-01","0","Inf","Hrs","0.2770000000","USD","3yr","Partial Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","c7g.4xlarge.search","Yes","Compute optimized","16","EBS Only",,"APS1-ESInstance:c7g.4xlarge","ESDomain",,"variable","32","ap-southeast-1","Amazon OpenSearch Service"
"2SSKGGPP6T7RKUW2","38NPMPTW36","2SSKGGPP6T7RKUW2.38NPMPTW36.2TG2D8R56U","Reserved","Upfront Fee","2024-08-01",,,"Quantity","7266","USD","3yr","Partial Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","c7g.4xlarge.search","Yes","Compute optimized","16","EBS Only",,"APS1-ESInstance:c7g.4xlarge","ESDomain",,"variable","32","ap-southeast-1","Amazon OpenSearch Service"
"2SSKGGPP6T7RKUW2","4NA7Y494T4","2SSKGGPP6T7RKUW2.4NA7Y494T4.6YS6EN2CT7","Reserved","AmazonOpenSearchService, c7g.4xlarge.search reserved instance applied","2024-08-01","0","Inf","Hrs","0.7630000000","USD","1yr","No Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","c7g.4xlarge.search","Yes","Compute optimized","16","EBS Only",,"APS1-ESInstance:c7g.4xlarge","ESDomain",,"variable","32","ap-southeast-1","Amazon OpenSearch Service"
"2SSKGGPP6T7RKUW2","6QCMYABX3D","2SSKGGPP6T7RKUW2.6QCMYABX3D.6YS6EN2CT7","Reserved","AmazonOpenSearchService, c7g.4xlarge.search reserved instance applied","2024-08-01","0","Inf","Hrs","0.0000000000","USD","1yr","All Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","c7g.4xlarge.search","Yes","Compute optimized","16","EBS Only",,"APS1-ESInstance:c7g.4xlarge","ESDomain",,"variable","32","ap-southeast-1","Amazon OpenSearch Service"
"2SSKGGPP6T7RKUW2","6QCMYABX3D","2SSKGGPP6T7RKUW2.6QCMYABX3D.2TG2D8R56U","Reserved","Upfront Fee","2024-08-01",,,"Quantity","6298","USD","1yr","All Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","c7g.4xlarge.search","Yes","Compute optimized","16","EBS Only",,"APS1-ESInstance:c7g.4xlarge","ESDomain",,"variable","32","ap-southeast-1","Amazon OpenSearch Service"
"2SSKGGPP6T7RKUW2","BPH4J8HBKS","2SSKGGPP6T7RKUW2.BPH4J8HBKS.6YS6EN2CT7","Reserved","AmazonOpenSearchService, c7g.4xlarge.search reserved instance applied","2024-08-01","0","Inf","Hrs","0.5750000000","USD","3yr","No Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","c7g.4xlarge.search","Yes","Compute optimized","16","EBS Only",,"APS1-ESInstance:c7g.4xlarge","ESDomain",,"variable","32","ap-southeast-1","Amazon OpenSearch Service"
"2SSKGGPP6T7RKUW2","HU7G6KETJZ","2SSKGGPP6T7RKUW2.HU7G6KETJZ.6YS6EN2CT7","Reserved","AmazonOpenSearchService, c7g.4xlarge.search reserved instance applied","2024-08-01","0","Inf","Hrs","0.3710000000","USD","1yr","Partial Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","c7g.4xlarge.search","Yes","Compute optimized","16","EBS Only",,"APS1-ESInstance:c7g.4xlarge","ESDomain",,"variable","32","ap-southeast-1","Amazon OpenSearch Service"
"2SSKGGPP6T7RKUW2","HU7G6KETJZ","2SSKGGPP6T7RKUW2.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2024-08-01",,,"Quantity","3246","USD","1yr","Partial Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","c7g.4xlarge.search","Yes","Compute optimized","16","EBS Only",,"APS1-ESInstance:c7g.4xlarge","ESDomain",,"variable","32","ap-southeast-1","Amazon OpenSearch Service"
"2SSKGGPP6T7RKUW2","JRTCKXETXF","2SSKGGPP6T7RKUW2.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD $1.106/Hr c7g.4xlarge.search - Asia Pacific (Singapore)","2024-10-01","0","Inf","Hrs","1.1060000000","USD",,,,"Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","c7g.4xlarge.search","Yes","Compute optimized","16","EBS Only",,"APS1-ESInstance:c7g.4xlarge","ESDomain",,"variable","32","ap-southeast-1","Amazon OpenSearch Service"
"2SSKGGPP6T7RKUW2","NQ3QZPMQV9","2SSKGGPP6T7RKUW2.NQ3QZPMQV9.6YS6EN2CT7","Reserved","AmazonOpenSearchService, c7g.4xlarge.search reserved instance applied","2024-08-01","0","Inf","Hrs","0.0000000000","USD","3yr","All Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","c7g.4xlarge.search","Yes","Compute optimized","16","EBS Only",,"APS1-ESInstance:c7g.4xlarge","ESDomain",,"variable","32","ap-southeast-1","Amazon OpenSearch Service"
"2SSKGGPP6T7RKUW2","NQ3QZPMQV9","2SSKGGPP6T7RKUW2.NQ3QZPMQV9.2TG2D8R56U","Reserved","Upfront Fee","2024-08-01",,,"Quantity","13952","USD","3yr","All Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","c7g.4xlarge.search","Yes","Compute optimized","16","EBS Only",,"APS1-ESInstance:c7g.4xlarge","ESDomain",,"variable","32","ap-southeast-1","Amazon OpenSearch Service"
"2WPD85TG3WV95B8Q","38NPMPTW36","2WPD85TG3WV95B8Q.38NPMPTW36.6YS6EN2CT7","Reserved","AmazonOpenSearchService, r7gd.medium.search reserved instance applied","2024-09-01","0","Inf","Hrs","0.0340000000","USD","3yr","Partial Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","r7gd.medium.search","Yes","Memory optimized","1","1 x 80 SSD",,"APS1-ESInstance:r7gd.medium","ESDomain",,"variable","8","ap-southeast-1","Amazon OpenSearch Service"
"2WPD85TG3WV95B8Q","38NPMPTW36","2WPD85TG3WV95B8Q.38NPMPTW36.2TG2D8R56U","Reserved","Upfront Fee","2024-09-01",,,"Quantity","894","USD","3yr","Partial Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","r7gd.medium.search","Yes","Memory optimized","1","1 x 80 SSD",,"APS1-ESInstance:r7gd.medium","ESDomain",,"variable","8","ap-southeast-1","Amazon OpenSearch Service"
"2WPD85TG3WV95B8Q","4NA7Y494T4","2WPD85TG3WV95B8Q.4NA7Y494T4.6YS6EN2CT7","Reserved","AmazonOpenSearchService, r7gd.medium.search reserved instance applied","2024-09-01","0","Inf","Hrs","0.0940000000","USD","1yr","No Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","r7gd.medium.search","Yes","Memory optimized","1","1 x 80 SSD",,"APS1-ESInstance:r7gd.medium","ESDomain",,"variable","8","ap-southeast-1","Amazon OpenSearch Service"
"2WPD85TG3WV95B8Q","6QCMYABX3D","2WPD85TG3WV95B8Q.6QCMYABX3D.6YS6EN2CT7","Reserved","AmazonOpenSearchService, r7gd.medium.search reserved instance applied","2024-09-01","0","Inf","Hrs","0.0000000000","USD","1yr","All Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","r7gd.medium.search","Yes","Memory optimized","1","1 x 80 SSD",,"APS1-ESInstance:r7gd.medium","ESDomain",,"variable","8","ap-southeast-1","Amazon OpenSearch Service"
"2WPD85TG3WV95B8Q","6QCMYABX3D","2WPD85TG3WV95B8Q.6QCMYABX3D.2TG2D8R56U","Reserved","Upfront Fee","2024-09-01",,,"Quantity","774","USD","1yr","All Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","r7gd.medium.search","Yes","Memory optimized","1","1 x 80 SSD",,"APS1-ESInstance:r7gd.medium","ESDomain",,"variable","8","ap-southeast-1","Amazon OpenSearch Service"
"2WPD85TG3WV95B8Q","BPH4J8HBKS","2WPD85TG3WV95B8Q.BPH4J8HBKS.6YS6EN2CT7","Reserved","AmazonOpenSearchService, r7gd.medium.search reserved instance applied","2024-09-01","0","Inf","Hrs","0.0710000000","USD","3yr","No Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","r7gd.medium.search","Yes","Memory optimized","1","1 x 80 SSD",,"APS1-ESInstance:r7gd.medium","ESDomain",,"variable","8","ap-southeast-1","Amazon OpenSearch Service"
"2WPD85TG3WV95B8Q","HU7G6KETJZ","2WPD85TG3WV95B8Q.HU7G6KETJZ.6YS6EN2CT7","Reserved","AmazonOpenSearchService, r7gd.medium.search reserved instance applied","2024-09-01","0","Inf","Hrs","0.0460000000","USD","1yr","Partial Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","Asia Pacific (Singapore)","AWS Region","r7gd.medium.search","Yes","Memory optimized","1","1 x 80 SSD",,"APS1-ESInstance:r7gd.medium","ESDomain",,"variable","8","ap-southeast-1","Amazon OpenSearch Service"
