accountId,functionArn,functionVersion,finding,"findingReasonCodes_isMemoryOverprovisioned","findingReasonCodes_isMemoryUnderprovisioned","findingReasonCodes_isInsufficientData","findingReasonCodes_isInconclusive",numberOfInvocations,lookBackPeriodInDays,lastRefreshTimestamp_UTC,"currentConfiguration_memorySize","currentConfiguration_timeout",current_costTotal,current_costAverage,recommendations_count,"recommendationOptions_1_configuration_memorySize","recommendationOptions_1_costLow","recommendationOptions_1_costHigh","recommendationOptions_1_projectedUtilizationMetrics_DurationLowerBound","recommendationOptions_1_projectedUtilizationMetrics_DurationUpperBound","recommendationOptions_1_projectedUtilizationMetrics_DurationExpected","recommendationOptions_2_configuration_memorySize","recommendationOptions_2_costLow","recommendationOptions_2_costHigh","recommendationOptions_2_projectedUtilizationMetrics_DurationLowerBound","recommendationOptions_2_projectedUtilizationMetrics_DurationUpperBound","recommendationOptions_2_projectedUtilizationMetrics_DurationExpected","recommendationOptions_3_configuration_memorySize","recommendationOptions_3_costLow","recommendationOptions_3_costHigh","recommendationOptions_3_projectedUtilizationMetrics_DurationLowerBound","recommendationOptions_3_projectedUtilizationMetrics_DurationUpperBound","recommendationOptions_3_projectedUtilizationMetrics_DurationExpected","utilizationMetrics_DurationMaximum","utilizationMetrics_MemoryMaximum","utilizationMetrics_DurationAverage","utilizationMetrics_MemoryAverage",currentPerformanceRisk,"recommendationOptions_1_savingsOpportunityPercentage","recommendationOptions_1_estimatedMonthlySavings_currency","recommendationOptions_1_estimatedMonthlySavings_value","recommendationOptions_2_savingsOpportunityPercentage","recommendationOptions_2_estimatedMonthlySavings_currency","recommendationOptions_2_estimatedMonthlySavings_value","recommendationOptions_3_savingsOpportunityPercentage","recommendationOptions_3_estimatedMonthlySavings_currency","recommendationOptions_3_estimatedMonthlySavings_value",tags,"effectiveRecommendationPreferencesSavingsEstimationModeSource","recommendationOptions_1_estimatedMonthlySavingsAfterDiscounts_value","recommendationOptions_1_estimatedMonthlySavingsAfterDiscounts_currency","recommendationOptions_1_savingsOpportunityPercentageAfterDiscounts","recommendationOptions_2_estimatedMonthlySavingsAfterDiscounts_value","recommendationOptions_2_estimatedMonthlySavingsAfterDiscounts_currency","recommendationOptions_2_savingsOpportunityPercentageAfterDiscounts","recommendationOptions_3_estimatedMonthlySavingsAfterDiscounts_value","recommendationOptions_3_estimatedMonthlySavingsAfterDiscounts_currency","recommendationOptions_3_savingsOpportunityPercentageAfterDiscounts"
531203486792,"arn:aws:lambda:ap-southeast-1:531203486792:function:CT-VPCFlowLog-Lambda:$LATEST","$LATEST",Optimized,false,false,false,false,4032,14,"2024-10-28 06:11:19",128,300,0.4045597408384,1.0033723731111111E-4,1,128,0.3853333912746666,0.42474740788032,45776.93121693122,50469.06666666667,48065.77777777778,"","","","","","","","","","","","",108267.171875,120.0,48065.77777777778,111.14955357142857,"","","","","","","","","","","{""aws:cloudformation:stack-name"":""StackSet-VPC-FLOWLOG-CREATION-730b1ac2-f10a-41ab-bbe7-fe52c28a1d9d"",""aws:cloudformation:stack-id"":""arn:aws:cloudformation:ap-southeast-1:531203486792:stack/StackSet-VPC-FLOWLOG-CREATION-730b1ac2-f10a-41ab-bbe7-fe52c28a1d9d/0651c9a0-9966-11ec-b84e-02817233e110"",""aws:cloudformation:logical-id"":""VPCFlowLogLambda""}",CostOptimizationHub,0.0,USD,0.0,"","","","","",""
