accountId,functionArn,functionVersion,finding,"findingReasonCodes_isMemoryOverprovisioned","findingReasonCodes_isMemoryUnderprovisioned","findingReasonCodes_isInsufficientData","findingReasonCodes_isInconclusive",numberOfInvocations,lookBackPeriodInDays,lastRefreshTimestamp_UTC,"currentConfiguration_memorySize","currentConfiguration_timeout",current_costTotal,current_costAverage,recommendations_count,"recommendationOptions_1_configuration_memorySize","recommendationOptions_1_costLow","recommendationOptions_1_costHigh","recommendationOptions_1_projectedUtilizationMetrics_DurationLowerBound","recommendationOptions_1_projectedUtilizationMetrics_DurationUpperBound","recommendationOptions_1_projectedUtilizationMetrics_DurationExpected","recommendationOptions_2_configuration_memorySize","recommendationOptions_2_costLow","recommendationOptions_2_costHigh","recommendationOptions_2_projectedUtilizationMetrics_DurationLowerBound","recommendationOptions_2_projectedUtilizationMetrics_DurationUpperBound","recommendationOptions_2_projectedUtilizationMetrics_DurationExpected","recommendationOptions_3_configuration_memorySize","recommendationOptions_3_costLow","recommendationOptions_3_costHigh","recommendationOptions_3_projectedUtilizationMetrics_DurationLowerBound","recommendationOptions_3_projectedUtilizationMetrics_DurationUpperBound","recommendationOptions_3_projectedUtilizationMetrics_DurationExpected","utilizationMetrics_DurationMaximum","utilizationMetrics_MemoryMaximum","utilizationMetrics_DurationAverage","utilizationMetrics_MemoryAverage",currentPerformanceRisk,"recommendationOptions_1_savingsOpportunityPercentage","recommendationOptions_1_estimatedMonthlySavings_currency","recommendationOptions_1_estimatedMonthlySavings_value","recommendationOptions_2_savingsOpportunityPercentage","recommendationOptions_2_estimatedMonthlySavings_currency","recommendationOptions_2_estimatedMonthlySavings_value","recommendationOptions_3_savingsOpportunityPercentage","recommendationOptions_3_estimatedMonthlySavings_currency","recommendationOptions_3_estimatedMonthlySavings_value",tags,"effectiveRecommendationPreferencesSavingsEstimationModeSource","recommendationOptions_1_estimatedMonthlySavingsAfterDiscounts_value","recommendationOptions_1_estimatedMonthlySavingsAfterDiscounts_currency","recommendationOptions_1_savingsOpportunityPercentageAfterDiscounts","recommendationOptions_2_estimatedMonthlySavingsAfterDiscounts_value","recommendationOptions_2_estimatedMonthlySavingsAfterDiscounts_currency","recommendationOptions_2_savingsOpportunityPercentageAfterDiscounts","recommendationOptions_3_estimatedMonthlySavingsAfterDiscounts_value","recommendationOptions_3_estimatedMonthlySavingsAfterDiscounts_currency","recommendationOptions_3_savingsOpportunityPercentageAfterDiscounts"
799682523191,"arn:aws:lambda:us-east-1:799682523191:function:GenAIChatBotStack-RagEnginesDataImportRssSubscript-XyMHKzSkDRyp:$LATEST","$LATEST",NotOptimized,true,false,false,false,2016,14,"2024-07-22 06:41:13",1024,300,0.00295802490130625,1.4672742566003224E-6,1,848,0.002574539501796095,0.002797101800730194,78.03540553911145,86.03403460687038,81.93717581606703,"","","","","","","","","","","","",290.5899963378906,228.0,76.0363033234127,206.73611111111111,"",0.0,USD,0.0,"","","","","","","{""aws:cloudformation:stack-name"":""GenAIChatBotStack"",""aws:cloudformation:stack-id"":""arn:aws:cloudformation:us-east-1:799682523191:stack/GenAIChatBotStack/5ac335b0-36e8-11ef-82c2-0affe09c20d1"",""aws:cloudformation:logical-id"":""RagEnginesDataImportRssSubscriptioncrawlQueuedRssPostsFunction7348FF25""}",CostOptimizationHub,0.0,USD,0.0,"","","","","",""
