"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","LeaseContractLength","PurchaseOption","OfferingClass","Product Family","serviceCode","Location","Location Type","Instance Type","Current Generation","Instance Family","vCPU","Storage","Storage Media","usageType","operation","Compute type","ECU","Memory (GiB)","Region Code","serviceName"
"25TN9KMUGRFFZY8S","NQ3QZPMQV9","25TN9KMUGRFFZY8S.NQ3QZPMQV9.6YS6EN2CT7","Reserved","AmazonOpenSearchService, or1.xlarge.search reserved instance applied","2023-11-01","0","Inf","Hrs","0.0000000000","USD","3yr","All Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","US East (N. Virginia)","AWS Region","or1.xlarge.search","Yes","OR1","4","EBS Only",,"ESInstance:or1.xlarge","ESDomain",,"N/A","32","us-east-1","Amazon OpenSearch Service"
"25TN9KMUGRFFZY8S","NQ3QZPMQV9","25TN9KMUGRFFZY8S.NQ3QZPMQV9.2TG2D8R56U","Reserved","Upfront Fee","2023-11-01",,,"Quantity","5285.434","USD","3yr","All Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","US East (N. Virginia)","AWS Region","or1.xlarge.search","Yes","OR1","4","EBS Only",,"ESInstance:or1.xlarge","ESDomain",,"N/A","32","us-east-1","Amazon OpenSearch Service"
"27RKK265STSHF78Q","38NPMPTW36","27RKK265STSHF78Q.38NPMPTW36.6YS6EN2CT7","Reserved","AmazonOpenSearchService, im4gn.16xlarge.search reserved instance applied","2023-10-01","0","Inf","Hrs","2.1830000000","USD","3yr","Partial Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","US East (N. Virginia)","AWS Region","im4gn.16xlarge.search","Yes","Storage optimized","64","4 x 7500 SSD",,"ESInstance:im4gn.16xlarge","ESDomain",,"200","256","us-east-1","Amazon OpenSearch Service"
"27RKK265STSHF78Q","38NPMPTW36","27RKK265STSHF78Q.38NPMPTW36.2TG2D8R56U","Reserved","Upfront Fee","2023-10-01",,,"Quantity","57363.984","USD","3yr","Partial Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","US East (N. Virginia)","AWS Region","im4gn.16xlarge.search","Yes","Storage optimized","64","4 x 7500 SSD",,"ESInstance:im4gn.16xlarge","ESDomain",,"200","256","us-east-1","Amazon OpenSearch Service"
"27RKK265STSHF78Q","4NA7Y494T4","27RKK265STSHF78Q.4NA7Y494T4.6YS6EN2CT7","Reserved","AmazonOpenSearchService, im4gn.16xlarge.search reserved instance applied","2023-10-01","0","Inf","Hrs","6.0250000000","USD","1yr","No Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","US East (N. Virginia)","AWS Region","im4gn.16xlarge.search","Yes","Storage optimized","64","4 x 7500 SSD",,"ESInstance:im4gn.16xlarge","ESDomain",,"200","256","us-east-1","Amazon OpenSearch Service"
"27RKK265STSHF78Q","6QCMYABX3D","27RKK265STSHF78Q.6QCMYABX3D.6YS6EN2CT7","Reserved","AmazonOpenSearchService, im4gn.16xlarge.search reserved instance applied","2023-10-01","0","Inf","Hrs","0.0000000000","USD","1yr","All Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","US East (N. Virginia)","AWS Region","im4gn.16xlarge.search","Yes","Storage optimized","64","4 x 7500 SSD",,"ESInstance:im4gn.16xlarge","ESDomain",,"200","256","us-east-1","Amazon OpenSearch Service"
"27RKK265STSHF78Q","6QCMYABX3D","27RKK265STSHF78Q.6QCMYABX3D.2TG2D8R56U","Reserved","Upfront Fee","2023-10-01",,,"Quantity","49715.453","USD","1yr","All Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","US East (N. Virginia)","AWS Region","im4gn.16xlarge.search","Yes","Storage optimized","64","4 x 7500 SSD",,"ESInstance:im4gn.16xlarge","ESDomain",,"200","256","us-east-1","Amazon OpenSearch Service"
"27RKK265STSHF78Q","BPH4J8HBKS","27RKK265STSHF78Q.BPH4J8HBKS.6YS6EN2CT7","Reserved","AmazonOpenSearchService, im4gn.16xlarge.search reserved instance applied","2023-10-01","0","Inf","Hrs","4.5400000000","USD","3yr","No Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","US East (N. Virginia)","AWS Region","im4gn.16xlarge.search","Yes","Storage optimized","64","4 x 7500 SSD",,"ESInstance:im4gn.16xlarge","ESDomain",,"200","256","us-east-1","Amazon OpenSearch Service"
"27RKK265STSHF78Q","HU7G6KETJZ","27RKK265STSHF78Q.HU7G6KETJZ.6YS6EN2CT7","Reserved","AmazonOpenSearchService, im4gn.16xlarge.search reserved instance applied","2023-10-01","0","Inf","Hrs","2.9250000000","USD","1yr","Partial Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","US East (N. Virginia)","AWS Region","im4gn.16xlarge.search","Yes","Storage optimized","64","4 x 7500 SSD",,"ESInstance:im4gn.16xlarge","ESDomain",,"200","256","us-east-1","Amazon OpenSearch Service"
"27RKK265STSHF78Q","HU7G6KETJZ","27RKK265STSHF78Q.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2023-10-01",,,"Quantity","25622.58","USD","1yr","Partial Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","US East (N. Virginia)","AWS Region","im4gn.16xlarge.search","Yes","Storage optimized","64","4 x 7500 SSD",,"ESInstance:im4gn.16xlarge","ESDomain",,"200","256","us-east-1","Amazon OpenSearch Service"
