"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","LeaseContractLength","PurchaseOption","OfferingClass","Product Family","serviceCode","Location","Location Type","Instance Type","Current Generation","Instance Family","vCPU","Memory","Network Performance","Cache Engine","Storage Media","Transfer Type","usageType","operation","Normalization Size Factor","Region Code","serviceName","SSD"
"AD5ZM2C8CV3RTPYC","BPH4J8HBKS","AD5ZM2C8CV3RTPYC.BPH4J8HBKS.6YS6EN2CT7","Reserved","Redis, cache.m6g.16xlarge reserved instance applied","2020-09-01","0","Inf","Hrs","2.4590000000","USD","3yr","No Upfront","standard","Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.m6g.16xlarge","Yes","Standard","64","209.55 GiB","25 Gigabit","Redis",,,"USW2-NodeUsage:cache.m6g.16xlarge","CreateCacheCluster:0002","128","us-west-2","Amazon ElastiCache",
"AD5ZM2C8CV3RTPYC","HU7G6KETJZ","AD5ZM2C8CV3RTPYC.HU7G6KETJZ.6YS6EN2CT7","Reserved","Redis, cache.m6g.16xlarge reserved instance applied","2020-09-01","0","Inf","Hrs","1.5420000000","USD","1yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.m6g.16xlarge","Yes","Standard","64","209.55 GiB","25 Gigabit","Redis",,,"USW2-NodeUsage:cache.m6g.16xlarge","CreateCacheCluster:0002","128","us-west-2","Amazon ElastiCache",
"AD5ZM2C8CV3RTPYC","HU7G6KETJZ","AD5ZM2C8CV3RTPYC.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2020-09-01",,,"Quantity","13502","USD","1yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.m6g.16xlarge","Yes","Standard","64","209.55 GiB","25 Gigabit","Redis",,,"USW2-NodeUsage:cache.m6g.16xlarge","CreateCacheCluster:0002","128","us-west-2","Amazon ElastiCache",
"AD5ZM2C8CV3RTPYC","JRTCKXETXF","AD5ZM2C8CV3RTPYC.JRTCKXETXF.6YS6EN2CT7","OnDemand","$4.743 per Gen Purpose m6g.16xlarge node hour running Redis","2024-10-01","0","Inf","Hrs","4.7430000000","USD",,,,"Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.m6g.16xlarge","Yes","Standard","64","209.55 GiB","25 Gigabit","Redis",,,"USW2-NodeUsage:cache.m6g.16xlarge","CreateCacheCluster:0002","128","us-west-2","Amazon ElastiCache",
"AD5ZM2C8CV3RTPYC","NQ3QZPMQV9","AD5ZM2C8CV3RTPYC.NQ3QZPMQV9.6YS6EN2CT7","Reserved","Redis, cache.m6g.16xlarge reserved instance applied","2020-09-01","0","Inf","Hrs","0.0000000000","USD","3yr","All Upfront","standard","Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.m6g.16xlarge","Yes","Standard","64","209.55 GiB","25 Gigabit","Redis",,,"USW2-NodeUsage:cache.m6g.16xlarge","CreateCacheCluster:0002","128","us-west-2","Amazon ElastiCache",
"AD5ZM2C8CV3RTPYC","NQ3QZPMQV9","AD5ZM2C8CV3RTPYC.NQ3QZPMQV9.2TG2D8R56U","Reserved","Upfront Fee","2020-09-01",,,"Quantity","56234","USD","3yr","All Upfront","standard","Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.m6g.16xlarge","Yes","Standard","64","209.55 GiB","25 Gigabit","Redis",,,"USW2-NodeUsage:cache.m6g.16xlarge","CreateCacheCluster:0002","128","us-west-2","Amazon ElastiCache",
"AGC58DAR4MYHEDXV","JRTCKXETXF","AGC58DAR4MYHEDXV.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.5824 per  Enhanced Double Extra Large Cache node-hour (or partial hour) running Valkey","2024-10-01","0","Inf","Hrs","0.5824000000","USD",,,,"Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.m3.2xlarge","No","Standard","8","27.9 GiB","High","Valkey",,,"USW2-NodeUsage:cache.m3.2xlarge","CreateCacheCluster:Valkey",,"us-west-2","Amazon ElastiCache",
"AK42JH9W7GQR8Z4B","38NPMPTW36","AK42JH9W7GQR8Z4B.38NPMPTW36.6YS6EN2CT7","Reserved","ElastiCache, cache.m5.xlarge reserved instance applied","2018-12-31","0","Inf","Hrs","0.0750000000","USD","3yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.m5.xlarge","Yes","Standard","4","12.93 GiB","Up to 10 Gigabit","Memcached",,,"USW2-NodeUsage:cache.m5.xlarge","CreateCacheCluster:0001","8","us-west-2","Amazon ElastiCache",
"AK42JH9W7GQR8Z4B","38NPMPTW36","AK42JH9W7GQR8Z4B.38NPMPTW36.2TG2D8R56U","Reserved","Upfront Fee","2018-12-31",,,"Quantity","1968","USD","3yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.m5.xlarge","Yes","Standard","4","12.93 GiB","Up to 10 Gigabit","Memcached",,,"USW2-NodeUsage:cache.m5.xlarge","CreateCacheCluster:0001","8","us-west-2","Amazon ElastiCache",
"AK42JH9W7GQR8Z4B","4NA7Y494T4","AK42JH9W7GQR8Z4B.4NA7Y494T4.6YS6EN2CT7","Reserved","ElastiCache, cache.m5.xlarge reserved instance applied","2018-11-30","0","Inf","Hrs","0.2130000000","USD","1yr","No Upfront","standard","Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.m5.xlarge","Yes","Standard","4","12.93 GiB","Up to 10 Gigabit","Memcached",,,"USW2-NodeUsage:cache.m5.xlarge","CreateCacheCluster:0001","8","us-west-2","Amazon ElastiCache",
"AK42JH9W7GQR8Z4B","6QCMYABX3D","AK42JH9W7GQR8Z4B.6QCMYABX3D.6YS6EN2CT7","Reserved","ElastiCache, cache.m5.xlarge reserved instance applied","2018-11-30","0","Inf","Hrs","0.0000000000","USD","1yr","All Upfront","standard","Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.m5.xlarge","Yes","Standard","4","12.93 GiB","Up to 10 Gigabit","Memcached",,,"USW2-NodeUsage:cache.m5.xlarge","CreateCacheCluster:0001","8","us-west-2","Amazon ElastiCache",
"AK42JH9W7GQR8Z4B","6QCMYABX3D","AK42JH9W7GQR8Z4B.6QCMYABX3D.2TG2D8R56U","Reserved","Upfront Fee","2018-11-30",,,"Quantity","1741","USD","1yr","All Upfront","standard","Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.m5.xlarge","Yes","Standard","4","12.93 GiB","Up to 10 Gigabit","Memcached",,,"USW2-NodeUsage:cache.m5.xlarge","CreateCacheCluster:0001","8","us-west-2","Amazon ElastiCache",
"AK42JH9W7GQR8Z4B","BPH4J8HBKS","AK42JH9W7GQR8Z4B.BPH4J8HBKS.6YS6EN2CT7","Reserved","ElastiCache, cache.m5.xlarge reserved instance applied","2018-11-30","0","Inf","Hrs","0.1620000000","USD","3yr","No Upfront","standard","Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.m5.xlarge","Yes","Standard","4","12.93 GiB","Up to 10 Gigabit","Memcached",,,"USW2-NodeUsage:cache.m5.xlarge","CreateCacheCluster:0001","8","us-west-2","Amazon ElastiCache",
"AK42JH9W7GQR8Z4B","HU7G6KETJZ","AK42JH9W7GQR8Z4B.HU7G6KETJZ.6YS6EN2CT7","Reserved","ElastiCache, cache.m5.xlarge reserved instance applied","2018-11-30","0","Inf","Hrs","0.1010000000","USD","1yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.m5.xlarge","Yes","Standard","4","12.93 GiB","Up to 10 Gigabit","Memcached",,,"USW2-NodeUsage:cache.m5.xlarge","CreateCacheCluster:0001","8","us-west-2","Amazon ElastiCache",
"AK42JH9W7GQR8Z4B","HU7G6KETJZ","AK42JH9W7GQR8Z4B.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2018-11-30",,,"Quantity","888","USD","1yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.m5.xlarge","Yes","Standard","4","12.93 GiB","Up to 10 Gigabit","Memcached",,,"USW2-NodeUsage:cache.m5.xlarge","CreateCacheCluster:0001","8","us-west-2","Amazon ElastiCache",
"AK42JH9W7GQR8Z4B","JRTCKXETXF","AK42JH9W7GQR8Z4B.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.311 per Gen Purpose M5.xlarge node hour running Memcached","2024-10-01","0","Inf","Hrs","0.3110000000","USD",,,,"Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.m5.xlarge","Yes","Standard","4","12.93 GiB","Up to 10 Gigabit","Memcached",,,"USW2-NodeUsage:cache.m5.xlarge","CreateCacheCluster:0001","8","us-west-2","Amazon ElastiCache",
"AK42JH9W7GQR8Z4B","NQ3QZPMQV9","AK42JH9W7GQR8Z4B.NQ3QZPMQV9.6YS6EN2CT7","Reserved","ElastiCache, cache.m5.xlarge reserved instance applied","2018-12-31","0","Inf","Hrs","0.0000000000","USD","3yr","All Upfront","standard","Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.m5.xlarge","Yes","Standard","4","12.93 GiB","Up to 10 Gigabit","Memcached",,,"USW2-NodeUsage:cache.m5.xlarge","CreateCacheCluster:0001","8","us-west-2","Amazon ElastiCache",
"AK42JH9W7GQR8Z4B","NQ3QZPMQV9","AK42JH9W7GQR8Z4B.NQ3QZPMQV9.2TG2D8R56U","Reserved","Upfront Fee","2018-12-31",,,"Quantity","3700","USD","3yr","All Upfront","standard","Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.m5.xlarge","Yes","Standard","4","12.93 GiB","Up to 10 Gigabit","Memcached",,,"USW2-NodeUsage:cache.m5.xlarge","CreateCacheCluster:0001","8","us-west-2","Amazon ElastiCache",
"AMV4SDAAFUGSMTBS","JRTCKXETXF","AMV4SDAAFUGSMTBS.JRTCKXETXF.6YS6EN2CT7","OnDemand","$3.640 per Enhanced High memory R4.8xlarge node hour running Redis","2024-10-01","0","Inf","Hrs","3.6400000000","USD",,,,"Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.r4.8xlarge","Yes","Memory optimized","32","203.26 GiB","10 Gigabit","Redis",,,"USW2-NodeUsage:cache.r4.8xlarge","CreateCacheCluster:0002","64","us-west-2","Amazon ElastiCache",
"AMV4SDAAFUGSMTBS","VG8YD49WWM","AMV4SDAAFUGSMTBS.VG8YD49WWM.6YS6EN2CT7","Reserved","Redis, cache.r4.8xlarge reserved instance applied","2017-10-31","0","Inf","Hrs","0.7290000000","USD","3yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.r4.8xlarge","Yes","Memory optimized","32","203.26 GiB","10 Gigabit","Redis",,,"USW2-NodeUsage:cache.r4.8xlarge","CreateCacheCluster:0002","64","us-west-2","Amazon ElastiCache",
"AMV4SDAAFUGSMTBS","VG8YD49WWM","AMV4SDAAFUGSMTBS.VG8YD49WWM.2TG2D8R56U","Reserved","Upfront Fee","2017-10-31",,,"Quantity","16528","USD","3yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.r4.8xlarge","Yes","Memory optimized","32","203.26 GiB","10 Gigabit","Redis",,,"USW2-NodeUsage:cache.r4.8xlarge","CreateCacheCluster:0002","64","us-west-2","Amazon ElastiCache",
"AMV4SDAAFUGSMTBS","YTVHEVGPBZ","AMV4SDAAFUGSMTBS.YTVHEVGPBZ.6YS6EN2CT7","Reserved","Redis, cache.r4.8xlarge reserved instance applied","2017-10-31","0","Inf","Hrs","0.9830000000","USD","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.r4.8xlarge","Yes","Memory optimized","32","203.26 GiB","10 Gigabit","Redis",,,"USW2-NodeUsage:cache.r4.8xlarge","CreateCacheCluster:0002","64","us-west-2","Amazon ElastiCache",
"AMV4SDAAFUGSMTBS","YTVHEVGPBZ","AMV4SDAAFUGSMTBS.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2017-10-31",,,"Quantity","8656","USD","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.r4.8xlarge","Yes","Memory optimized","32","203.26 GiB","10 Gigabit","Redis",,,"USW2-NodeUsage:cache.r4.8xlarge","CreateCacheCluster:0002","64","us-west-2","Amazon ElastiCache",
"APW7DQ2GMWKPHMSD","JRTCKXETXF","APW7DQ2GMWKPHMSD.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.44 per m5.12xlarge Cache node-hour (or partial hour) Running Redis on Outposts","2024-10-01","0","Inf","Hrs","1.4400000000","USD",,,,"Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Outposts","cache.m5.12xlarge","Yes","Standard","48","157.12 GiB","10 Gigabit","Redis",,,"USW2-Outpost-NodeUsage:cache.m5.12xlarge","CreateCacheCluster:0002","96","us-west-2","Amazon ElastiCache",
"AUV346SWSZF4EJTD","JRTCKXETXF","AUV346SWSZF4EJTD.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.716 per r5.4xlarge Cache node-hour (or partial hour) Running Redis on Outposts","2024-10-01","0","Inf","Hrs","0.7160000000","USD",,,,"Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Outposts","cache.r5.4xlarge","Yes","Memory optimized","16","105.81 GiB","Up to 10 Gigabit","Redis",,,"USW2-Outpost-NodeUsage:cache.r5.4xlarge","CreateCacheCluster:0002","32","us-west-2","Amazon ElastiCache",
"AVFG5YSXT4ZYWRH4","JRTCKXETXF","AVFG5YSXT4ZYWRH4.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.728 per  Enhanced Double Extra Large Cache node-hour (or partial hour) running Memcached","2024-10-01","0","Inf","Hrs","0.7280000000","USD",,,,"Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.m3.2xlarge","No","Standard","8","27.9 GiB","High","Memcached",,,"USW2-NodeUsage:cache.m3.2xlarge","CreateCacheCluster:0001","16","us-west-2","Amazon ElastiCache",
"BEVTH58P7B6AM9TR","JRTCKXETXF","BEVTH58P7B6AM9TR.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.5728 per r5.4xlarge Cache node-hour (or partial hour) Running Valkey on Outposts","2024-10-01","0","Inf","Hrs","0.5728000000","USD",,,,"Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Outposts","cache.r5.4xlarge","Yes","Memory optimized","16","105.81 GiB","Up to 10 Gigabit","Valkey",,,"USW2-Outpost-NodeUsage:cache.r5.4xlarge","CreateCacheCluster:Valkey",,"us-west-2","Amazon ElastiCache",
"BGMKRCDX2FSFJG9V","38NPMPTW36","BGMKRCDX2FSFJG9V.38NPMPTW36.6YS6EN2CT7","Reserved","Valkey, cache.t4g.medium reserved instance applied","2024-10-01","0","Inf","Hrs","0.0128000000","USD","3yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.t4g.medium","Yes","Standard","2","3.09 GiB","Up to 5 Gigabit","Valkey",,,"USW2-NodeUsage:cache.t4g.medium","CreateCacheCluster:Valkey",,"us-west-2","Amazon ElastiCache",
"BGMKRCDX2FSFJG9V","38NPMPTW36","BGMKRCDX2FSFJG9V.38NPMPTW36.2TG2D8R56U","Reserved","Upfront Fee","2024-10-01",,,"Quantity","328","USD","3yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.t4g.medium","Yes","Standard","2","3.09 GiB","Up to 5 Gigabit","Valkey",,,"USW2-NodeUsage:cache.t4g.medium","CreateCacheCluster:Valkey",,"us-west-2","Amazon ElastiCache",
"BGMKRCDX2FSFJG9V","4NA7Y494T4","BGMKRCDX2FSFJG9V.4NA7Y494T4.6YS6EN2CT7","Reserved","Valkey, cache.t4g.medium reserved instance applied","2024-10-01","0","Inf","Hrs","0.0352000000","USD","1yr","No Upfront","standard","Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.t4g.medium","Yes","Standard","2","3.09 GiB","Up to 5 Gigabit","Valkey",,,"USW2-NodeUsage:cache.t4g.medium","CreateCacheCluster:Valkey",,"us-west-2","Amazon ElastiCache",
"BGMKRCDX2FSFJG9V","6QCMYABX3D","BGMKRCDX2FSFJG9V.6QCMYABX3D.6YS6EN2CT7","Reserved","Valkey, cache.t4g.medium reserved instance applied","2024-10-01","0","Inf","Hrs","0.0000000000","USD","1yr","All Upfront","standard","Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.t4g.medium","Yes","Standard","2","3.09 GiB","Up to 5 Gigabit","Valkey",,,"USW2-NodeUsage:cache.t4g.medium","CreateCacheCluster:Valkey",,"us-west-2","Amazon ElastiCache",
"BGMKRCDX2FSFJG9V","6QCMYABX3D","BGMKRCDX2FSFJG9V.6QCMYABX3D.2TG2D8R56U","Reserved","Upfront Fee","2024-10-01",,,"Quantity","290.4","USD","1yr","All Upfront","standard","Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.t4g.medium","Yes","Standard","2","3.09 GiB","Up to 5 Gigabit","Valkey",,,"USW2-NodeUsage:cache.t4g.medium","CreateCacheCluster:Valkey",,"us-west-2","Amazon ElastiCache",
"BGMKRCDX2FSFJG9V","BPH4J8HBKS","BGMKRCDX2FSFJG9V.BPH4J8HBKS.6YS6EN2CT7","Reserved","Valkey, cache.t4g.medium reserved instance applied","2024-10-01","0","Inf","Hrs","0.0272000000","USD","3yr","No Upfront","standard","Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.t4g.medium","Yes","Standard","2","3.09 GiB","Up to 5 Gigabit","Valkey",,,"USW2-NodeUsage:cache.t4g.medium","CreateCacheCluster:Valkey",,"us-west-2","Amazon ElastiCache",
"BGMKRCDX2FSFJG9V","HU7G6KETJZ","BGMKRCDX2FSFJG9V.HU7G6KETJZ.6YS6EN2CT7","Reserved","Valkey, cache.t4g.medium reserved instance applied","2024-10-01","0","Inf","Hrs","0.0168000000","USD","1yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.t4g.medium","Yes","Standard","2","3.09 GiB","Up to 5 Gigabit","Valkey",,,"USW2-NodeUsage:cache.t4g.medium","CreateCacheCluster:Valkey",,"us-west-2","Amazon ElastiCache",
"BGMKRCDX2FSFJG9V","HU7G6KETJZ","BGMKRCDX2FSFJG9V.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2024-10-01",,,"Quantity","148","USD","1yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.t4g.medium","Yes","Standard","2","3.09 GiB","Up to 5 Gigabit","Valkey",,,"USW2-NodeUsage:cache.t4g.medium","CreateCacheCluster:Valkey",,"us-west-2","Amazon ElastiCache",
"BGMKRCDX2FSFJG9V","JRTCKXETXF","BGMKRCDX2FSFJG9V.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.052 per T4G Medium Cache node-hour (or partial hour) running Valkey","2024-10-01","0","Inf","Hrs","0.0520000000","USD",,,,"Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.t4g.medium","Yes","Standard","2","3.09 GiB","Up to 5 Gigabit","Valkey",,,"USW2-NodeUsage:cache.t4g.medium","CreateCacheCluster:Valkey",,"us-west-2","Amazon ElastiCache",
"BGMKRCDX2FSFJG9V","NQ3QZPMQV9","BGMKRCDX2FSFJG9V.NQ3QZPMQV9.6YS6EN2CT7","Reserved","Valkey, cache.t4g.medium reserved instance applied","2024-10-01","0","Inf","Hrs","0.0000000000","USD","3yr","All Upfront","standard","Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.t4g.medium","Yes","Standard","2","3.09 GiB","Up to 5 Gigabit","Valkey",,,"USW2-NodeUsage:cache.t4g.medium","CreateCacheCluster:Valkey",,"us-west-2","Amazon ElastiCache",
"BGMKRCDX2FSFJG9V","NQ3QZPMQV9","BGMKRCDX2FSFJG9V.NQ3QZPMQV9.2TG2D8R56U","Reserved","Upfront Fee","2024-10-01",,,"Quantity","616.8","USD","3yr","All Upfront","standard","Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.t4g.medium","Yes","Standard","2","3.09 GiB","Up to 5 Gigabit","Valkey",,,"USW2-NodeUsage:cache.t4g.medium","CreateCacheCluster:Valkey",,"us-west-2","Amazon ElastiCache",
"BZM2D2TN3UQQKR7U","38NPMPTW36","BZM2D2TN3UQQKR7U.38NPMPTW36.6YS6EN2CT7","Reserved","Redis, cache.r5.12xlarge reserved instance applied","2018-12-31","0","Inf","Hrs","1.2440000000","USD","3yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.r5.12xlarge","Yes","Memory optimized","48","317.77 GiB","10 Gigabit","Redis",,,"USW2-NodeUsage:cache.r5.12xlarge","CreateCacheCluster:0002","96","us-west-2","Amazon ElastiCache",
"BZM2D2TN3UQQKR7U","38NPMPTW36","BZM2D2TN3UQQKR7U.38NPMPTW36.2TG2D8R56U","Reserved","Upfront Fee","2018-12-31",,,"Quantity","32697","USD","3yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.r5.12xlarge","Yes","Memory optimized","48","317.77 GiB","10 Gigabit","Redis",,,"USW2-NodeUsage:cache.r5.12xlarge","CreateCacheCluster:0002","96","us-west-2","Amazon ElastiCache",
"BZM2D2TN3UQQKR7U","4NA7Y494T4","BZM2D2TN3UQQKR7U.4NA7Y494T4.6YS6EN2CT7","Reserved","Redis, cache.r5.12xlarge reserved instance applied","2018-11-30","0","Inf","Hrs","3.5380000000","USD","1yr","No Upfront","standard","Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.r5.12xlarge","Yes","Memory optimized","48","317.77 GiB","10 Gigabit","Redis",,,"USW2-NodeUsage:cache.r5.12xlarge","CreateCacheCluster:0002","96","us-west-2","Amazon ElastiCache",
"BZM2D2TN3UQQKR7U","6QCMYABX3D","BZM2D2TN3UQQKR7U.6QCMYABX3D.6YS6EN2CT7","Reserved","Redis, cache.r5.12xlarge reserved instance applied","2018-11-30","0","Inf","Hrs","0.0000000000","USD","1yr","All Upfront","standard","Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.r5.12xlarge","Yes","Memory optimized","48","317.77 GiB","10 Gigabit","Redis",,,"USW2-NodeUsage:cache.r5.12xlarge","CreateCacheCluster:0002","96","us-west-2","Amazon ElastiCache",
"BZM2D2TN3UQQKR7U","6QCMYABX3D","BZM2D2TN3UQQKR7U.6QCMYABX3D.2TG2D8R56U","Reserved","Upfront Fee","2018-11-30",,,"Quantity","28927","USD","1yr","All Upfront","standard","Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.r5.12xlarge","Yes","Memory optimized","48","317.77 GiB","10 Gigabit","Redis",,,"USW2-NodeUsage:cache.r5.12xlarge","CreateCacheCluster:0002","96","us-west-2","Amazon ElastiCache",
"BZM2D2TN3UQQKR7U","BPH4J8HBKS","BZM2D2TN3UQQKR7U.BPH4J8HBKS.6YS6EN2CT7","Reserved","Redis, cache.r5.12xlarge reserved instance applied","2018-11-30","0","Inf","Hrs","2.6870000000","USD","3yr","No Upfront","standard","Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.r5.12xlarge","Yes","Memory optimized","48","317.77 GiB","10 Gigabit","Redis",,,"USW2-NodeUsage:cache.r5.12xlarge","CreateCacheCluster:0002","96","us-west-2","Amazon ElastiCache",
"BZM2D2TN3UQQKR7U","HU7G6KETJZ","BZM2D2TN3UQQKR7U.HU7G6KETJZ.6YS6EN2CT7","Reserved","Redis, cache.r5.12xlarge reserved instance applied","2018-11-30","0","Inf","Hrs","1.6850000000","USD","1yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.r5.12xlarge","Yes","Memory optimized","48","317.77 GiB","10 Gigabit","Redis",,,"USW2-NodeUsage:cache.r5.12xlarge","CreateCacheCluster:0002","96","us-west-2","Amazon ElastiCache",
"BZM2D2TN3UQQKR7U","HU7G6KETJZ","BZM2D2TN3UQQKR7U.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2018-11-30",,,"Quantity","14759","USD","1yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.r5.12xlarge","Yes","Memory optimized","48","317.77 GiB","10 Gigabit","Redis",,,"USW2-NodeUsage:cache.r5.12xlarge","CreateCacheCluster:0002","96","us-west-2","Amazon ElastiCache",
"BZM2D2TN3UQQKR7U","JRTCKXETXF","BZM2D2TN3UQQKR7U.JRTCKXETXF.6YS6EN2CT7","OnDemand","$5.184 per Enhanced High memory R5.12xlarge node hour running Redis","2024-10-01","0","Inf","Hrs","5.1840000000","USD",,,,"Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.r5.12xlarge","Yes","Memory optimized","48","317.77 GiB","10 Gigabit","Redis",,,"USW2-NodeUsage:cache.r5.12xlarge","CreateCacheCluster:0002","96","us-west-2","Amazon ElastiCache",
"BZM2D2TN3UQQKR7U","NQ3QZPMQV9","BZM2D2TN3UQQKR7U.NQ3QZPMQV9.6YS6EN2CT7","Reserved","Redis, cache.r5.12xlarge reserved instance applied","2018-12-31","0","Inf","Hrs","0.0000000000","USD","3yr","All Upfront","standard","Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.r5.12xlarge","Yes","Memory optimized","48","317.77 GiB","10 Gigabit","Redis",,,"USW2-NodeUsage:cache.r5.12xlarge","CreateCacheCluster:0002","96","us-west-2","Amazon ElastiCache",
"BZM2D2TN3UQQKR7U","NQ3QZPMQV9","BZM2D2TN3UQQKR7U.NQ3QZPMQV9.2TG2D8R56U","Reserved","Upfront Fee","2018-12-31",,,"Quantity","61469","USD","3yr","All Upfront","standard","Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.r5.12xlarge","Yes","Memory optimized","48","317.77 GiB","10 Gigabit","Redis",,,"USW2-NodeUsage:cache.r5.12xlarge","CreateCacheCluster:0002","96","us-west-2","Amazon ElastiCache",
"C2T4NS3XFAEA5XRP","38NPMPTW36","C2T4NS3XFAEA5XRP.38NPMPTW36.6YS6EN2CT7","Reserved","ElastiCache, cache.r5.xlarge reserved instance applied","2018-12-31","0","Inf","Hrs","0.1040000000","USD","3yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.r5.xlarge","Yes","Memory optimized","4","26.32 GiB","Up to 10 Gigabit","Memcached",,,"USW2-NodeUsage:cache.r5.xlarge","CreateCacheCluster:0001","8","us-west-2","Amazon ElastiCache",
"C2T4NS3XFAEA5XRP","38NPMPTW36","C2T4NS3XFAEA5XRP.38NPMPTW36.2TG2D8R56U","Reserved","Upfront Fee","2018-12-31",,,"Quantity","2725","USD","3yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","US West (Oregon)","AWS Region","cache.r5.xlarge","Yes","Memory optimized","4","26.32 GiB","Up to 10 Gigabit","Memcached",,,"USW2-NodeUsage:cache.r5.xlarge","CreateCacheCluster:0001","8","us-west-2","Amazon ElastiCache",
